date,indicator_name,value,unit,source
2019-06-29,USD_INR,83.638,INR,RBI_REFERENCE
2019-06-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-06-30,USD_INR,83.623,INR,RBI_REFERENCE
2019-06-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-01,USD_INR,83.602,INR,RBI_REFERENCE
2019-07-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-02,USD_INR,83.566,INR,RBI_REFERENCE
2019-07-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-03,USD_INR,83.596,INR,RBI_REFERENCE
2019-07-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-04,USD_INR,83.544,INR,RBI_REFERENCE
2019-07-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-05,USD_INR,83.484,INR,RBI_REFERENCE
2019-07-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-06,USD_INR,83.445,INR,RBI_REFERENCE
2019-07-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-07,USD_INR,83.449,INR,RBI_REFERENCE
2019-07-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-08,USD_INR,83.447,INR,RBI_REFERENCE
2019-07-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-09,USD_INR,83.384,INR,RBI_REFERENCE
2019-07-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-10,USD_INR,83.359,INR,RBI_REFERENCE
2019-07-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-11,USD_INR,83.349,INR,RBI_REFERENCE
2019-07-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-12,USD_INR,83.343,INR,RBI_REFERENCE
2019-07-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-13,USD_INR,83.339,INR,RBI_REFERENCE
2019-07-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-14,USD_INR,83.376,INR,RBI_REFERENCE
2019-07-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-15,USD_INR,83.36,INR,RBI_REFERENCE
2019-07-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-16,USD_INR,83.378,INR,RBI_REFERENCE
2019-07-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-17,USD_INR,83.318,INR,RBI_REFERENCE
2019-07-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-18,USD_INR,83.328,INR,RBI_REFERENCE
2019-07-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-19,USD_INR,83.375,INR,RBI_REFERENCE
2019-07-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-20,USD_INR,83.307,INR,RBI_REFERENCE
2019-07-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-21,USD_INR,83.313,INR,RBI_REFERENCE
2019-07-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-22,USD_INR,83.283,INR,RBI_REFERENCE
2019-07-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-23,USD_INR,83.29,INR,RBI_REFERENCE
2019-07-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-24,USD_INR,83.246,INR,RBI_REFERENCE
2019-07-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-25,USD_INR,83.193,INR,RBI_REFERENCE
2019-07-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-26,USD_INR,83.174,INR,RBI_REFERENCE
2019-07-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-27,USD_INR,83.151,INR,RBI_REFERENCE
2019-07-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-28,USD_INR,83.095,INR,RBI_REFERENCE
2019-07-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-29,USD_INR,83.152,INR,RBI_REFERENCE
2019-07-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-30,USD_INR,83.133,INR,RBI_REFERENCE
2019-07-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-07-31,USD_INR,83.183,INR,RBI_REFERENCE
2019-07-31,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-01,USD_INR,83.143,INR,RBI_REFERENCE
2019-08-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-02,USD_INR,83.189,INR,RBI_REFERENCE
2019-08-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-03,USD_INR,83.168,INR,RBI_REFERENCE
2019-08-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-04,USD_INR,83.253,INR,RBI_REFERENCE
2019-08-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-05,USD_INR,83.265,INR,RBI_REFERENCE
2019-08-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-06,USD_INR,83.316,INR,RBI_REFERENCE
2019-08-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-07,USD_INR,83.3,INR,RBI_REFERENCE
2019-08-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-08,USD_INR,83.256,INR,RBI_REFERENCE
2019-08-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-09,USD_INR,83.235,INR,RBI_REFERENCE
2019-08-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-10,USD_INR,83.223,INR,RBI_REFERENCE
2019-08-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-11,USD_INR,83.207,INR,RBI_REFERENCE
2019-08-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-12,USD_INR,83.222,INR,RBI_REFERENCE
2019-08-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-13,USD_INR,83.229,INR,RBI_REFERENCE
2019-08-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-14,USD_INR,83.245,INR,RBI_REFERENCE
2019-08-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-15,USD_INR,83.26,INR,RBI_REFERENCE
2019-08-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-16,USD_INR,83.214,INR,RBI_REFERENCE
2019-08-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-17,USD_INR,83.188,INR,RBI_REFERENCE
2019-08-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-18,USD_INR,83.159,INR,RBI_REFERENCE
2019-08-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-19,USD_INR,83.199,INR,RBI_REFERENCE
2019-08-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-20,USD_INR,83.164,INR,RBI_REFERENCE
2019-08-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-21,USD_INR,83.215,INR,RBI_REFERENCE
2019-08-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-22,USD_INR,83.262,INR,RBI_REFERENCE
2019-08-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-23,USD_INR,83.284,INR,RBI_REFERENCE
2019-08-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-24,USD_INR,83.289,INR,RBI_REFERENCE
2019-08-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-25,USD_INR,83.303,INR,RBI_REFERENCE
2019-08-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-26,USD_INR,83.39,INR,RBI_REFERENCE
2019-08-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-27,USD_INR,83.384,INR,RBI_REFERENCE
2019-08-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-28,USD_INR,83.317,INR,RBI_REFERENCE
2019-08-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-29,USD_INR,83.315,INR,RBI_REFERENCE
2019-08-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-30,USD_INR,83.321,INR,RBI_REFERENCE
2019-08-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-08-31,USD_INR,83.384,INR,RBI_REFERENCE
2019-08-31,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-01,USD_INR,83.435,INR,RBI_REFERENCE
2019-09-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-02,USD_INR,83.431,INR,RBI_REFERENCE
2019-09-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-03,USD_INR,83.402,INR,RBI_REFERENCE
2019-09-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-04,USD_INR,83.47,INR,RBI_REFERENCE
2019-09-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-05,USD_INR,83.46,INR,RBI_REFERENCE
2019-09-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-06,USD_INR,83.435,INR,RBI_REFERENCE
2019-09-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-07,USD_INR,83.492,INR,RBI_REFERENCE
2019-09-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-08,USD_INR,83.467,INR,RBI_REFERENCE
2019-09-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-09,USD_INR,83.458,INR,RBI_REFERENCE
2019-09-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-10,USD_INR,83.466,INR,RBI_REFERENCE
2019-09-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-11,USD_INR,83.397,INR,RBI_REFERENCE
2019-09-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-12,USD_INR,83.38,INR,RBI_REFERENCE
2019-09-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-13,USD_INR,83.396,INR,RBI_REFERENCE
2019-09-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-14,USD_INR,83.423,INR,RBI_REFERENCE
2019-09-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-15,USD_INR,83.475,INR,RBI_REFERENCE
2019-09-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-16,USD_INR,83.477,INR,RBI_REFERENCE
2019-09-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-17,USD_INR,83.496,INR,RBI_REFERENCE
2019-09-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-18,USD_INR,83.574,INR,RBI_REFERENCE
2019-09-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-19,USD_INR,83.604,INR,RBI_REFERENCE
2019-09-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-20,USD_INR,83.579,INR,RBI_REFERENCE
2019-09-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-21,USD_INR,83.554,INR,RBI_REFERENCE
2019-09-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-22,USD_INR,83.594,INR,RBI_REFERENCE
2019-09-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-23,USD_INR,83.511,INR,RBI_REFERENCE
2019-09-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-24,USD_INR,83.489,INR,RBI_REFERENCE
2019-09-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-25,USD_INR,83.485,INR,RBI_REFERENCE
2019-09-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-26,USD_INR,83.465,INR,RBI_REFERENCE
2019-09-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-27,USD_INR,83.444,INR,RBI_REFERENCE
2019-09-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-28,USD_INR,83.454,INR,RBI_REFERENCE
2019-09-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-29,USD_INR,83.496,INR,RBI_REFERENCE
2019-09-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-09-30,USD_INR,83.505,INR,RBI_REFERENCE
2019-09-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-01,USD_INR,83.537,INR,RBI_REFERENCE
2019-10-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-02,USD_INR,83.468,INR,RBI_REFERENCE
2019-10-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-03,USD_INR,83.545,INR,RBI_REFERENCE
2019-10-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-04,USD_INR,83.622,INR,RBI_REFERENCE
2019-10-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-05,USD_INR,83.609,INR,RBI_REFERENCE
2019-10-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-06,USD_INR,83.577,INR,RBI_REFERENCE
2019-10-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-07,USD_INR,83.606,INR,RBI_REFERENCE
2019-10-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-08,USD_INR,83.609,INR,RBI_REFERENCE
2019-10-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-09,USD_INR,83.539,INR,RBI_REFERENCE
2019-10-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-10,USD_INR,83.516,INR,RBI_REFERENCE
2019-10-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-11,USD_INR,83.507,INR,RBI_REFERENCE
2019-10-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-12,USD_INR,83.557,INR,RBI_REFERENCE
2019-10-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-13,USD_INR,83.627,INR,RBI_REFERENCE
2019-10-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-14,USD_INR,83.658,INR,RBI_REFERENCE
2019-10-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-15,USD_INR,83.642,INR,RBI_REFERENCE
2019-10-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-16,USD_INR,83.636,INR,RBI_REFERENCE
2019-10-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-17,USD_INR,83.675,INR,RBI_REFERENCE
2019-10-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-18,USD_INR,83.736,INR,RBI_REFERENCE
2019-10-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-19,USD_INR,83.745,INR,RBI_REFERENCE
2019-10-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-20,USD_INR,83.766,INR,RBI_REFERENCE
2019-10-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-21,USD_INR,83.761,INR,RBI_REFERENCE
2019-10-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-22,USD_INR,83.805,INR,RBI_REFERENCE
2019-10-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-23,USD_INR,83.807,INR,RBI_REFERENCE
2019-10-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-24,USD_INR,83.799,INR,RBI_REFERENCE
2019-10-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-25,USD_INR,83.829,INR,RBI_REFERENCE
2019-10-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-26,USD_INR,83.779,INR,RBI_REFERENCE
2019-10-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-27,USD_INR,83.799,INR,RBI_REFERENCE
2019-10-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-28,USD_INR,83.802,INR,RBI_REFERENCE
2019-10-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-29,USD_INR,83.785,INR,RBI_REFERENCE
2019-10-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-30,USD_INR,83.785,INR,RBI_REFERENCE
2019-10-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-10-31,USD_INR,83.786,INR,RBI_REFERENCE
2019-10-31,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-01,USD_INR,83.738,INR,RBI_REFERENCE
2019-11-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-02,USD_INR,83.674,INR,RBI_REFERENCE
2019-11-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-03,USD_INR,83.681,INR,RBI_REFERENCE
2019-11-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-04,USD_INR,83.689,INR,RBI_REFERENCE
2019-11-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-05,USD_INR,83.652,INR,RBI_REFERENCE
2019-11-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-06,USD_INR,83.578,INR,RBI_REFERENCE
2019-11-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-07,USD_INR,83.604,INR,RBI_REFERENCE
2019-11-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-08,USD_INR,83.584,INR,RBI_REFERENCE
2019-11-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-09,USD_INR,83.571,INR,RBI_REFERENCE
2019-11-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-10,USD_INR,83.572,INR,RBI_REFERENCE
2019-11-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-11,USD_INR,83.475,INR,RBI_REFERENCE
2019-11-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-12,USD_INR,83.493,INR,RBI_REFERENCE
2019-11-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-13,USD_INR,83.486,INR,RBI_REFERENCE
2019-11-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-14,USD_INR,83.466,INR,RBI_REFERENCE
2019-11-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-15,USD_INR,83.495,INR,RBI_REFERENCE
2019-11-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-16,USD_INR,83.526,INR,RBI_REFERENCE
2019-11-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-17,USD_INR,83.532,INR,RBI_REFERENCE
2019-11-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-18,USD_INR,83.529,INR,RBI_REFERENCE
2019-11-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-19,USD_INR,83.616,INR,RBI_REFERENCE
2019-11-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-20,USD_INR,83.593,INR,RBI_REFERENCE
2019-11-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-21,USD_INR,83.6,INR,RBI_REFERENCE
2019-11-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-22,USD_INR,83.616,INR,RBI_REFERENCE
2019-11-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-23,USD_INR,83.612,INR,RBI_REFERENCE
2019-11-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-24,USD_INR,83.61,INR,RBI_REFERENCE
2019-11-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-25,USD_INR,83.567,INR,RBI_REFERENCE
2019-11-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-26,USD_INR,83.557,INR,RBI_REFERENCE
2019-11-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-27,USD_INR,83.567,INR,RBI_REFERENCE
2019-11-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-28,USD_INR,83.584,INR,RBI_REFERENCE
2019-11-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-29,USD_INR,83.545,INR,RBI_REFERENCE
2019-11-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-11-30,USD_INR,83.57,INR,RBI_REFERENCE
2019-11-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-01,USD_INR,83.596,INR,RBI_REFERENCE
2019-12-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-02,USD_INR,83.55,INR,RBI_REFERENCE
2019-12-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-03,USD_INR,83.581,INR,RBI_REFERENCE
2019-12-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-04,USD_INR,83.557,INR,RBI_REFERENCE
2019-12-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-05,USD_INR,83.566,INR,RBI_REFERENCE
2019-12-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-06,USD_INR,83.544,INR,RBI_REFERENCE
2019-12-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-07,USD_INR,83.578,INR,RBI_REFERENCE
2019-12-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-08,USD_INR,83.466,INR,RBI_REFERENCE
2019-12-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-09,USD_INR,83.47,INR,RBI_REFERENCE
2019-12-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-10,USD_INR,83.437,INR,RBI_REFERENCE
2019-12-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-11,USD_INR,83.447,INR,RBI_REFERENCE
2019-12-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-12,USD_INR,83.469,INR,RBI_REFERENCE
2019-12-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-13,USD_INR,83.46,INR,RBI_REFERENCE
2019-12-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-14,USD_INR,83.422,INR,RBI_REFERENCE
2019-12-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-15,USD_INR,83.417,INR,RBI_REFERENCE
2019-12-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-16,USD_INR,83.418,INR,RBI_REFERENCE
2019-12-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-17,USD_INR,83.39,INR,RBI_REFERENCE
2019-12-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-18,USD_INR,83.366,INR,RBI_REFERENCE
2019-12-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-19,USD_INR,83.369,INR,RBI_REFERENCE
2019-12-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-20,USD_INR,83.332,INR,RBI_REFERENCE
2019-12-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-21,USD_INR,83.316,INR,RBI_REFERENCE
2019-12-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-22,USD_INR,83.284,INR,RBI_REFERENCE
2019-12-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-23,USD_INR,83.316,INR,RBI_REFERENCE
2019-12-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2019-12-24,USD_INR,83.359,INR,RBI_REFERENCE
2019-12-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
